Date,Timestamp,ISO8601,Distance (meter),Cumulative Distance (meter),Duration (second),Speed (m/s),Since start (second)
07:56:19.725,1781160979.725,2026-06-11T07:56:19.725+0100,6.836,2231.827,2.547,2.684,808.491
07:56:22.272,1781160982.272,2026-06-11T07:56:22.272+0100,4.905,2236.732,2.547,1.926,811.038
07:56:24.819,1781160984.819,2026-06-11T07:56:24.819+0100,12.947,2249.679,2.547,5.084,813.585
07:56:27.366,1781160987.366,2026-06-11T07:56:27.366+0100,9.960,2259.639,2.547,3.911,816.131
07:56:29.912,1781160989.912,2026-06-11T07:56:29.912+0100,9.600,2269.240,2.547,3.770,818.678
07:56:32.459,1781160992.459,2026-06-11T07:56:32.459+0100,6.949,2276.189,2.547,2.729,821.225
07:56:35.006,1781160995.006,2026-06-11T07:56:35.006+0100,9.155,2285.344,2.547,3.595,823.772
07:56:37.553,1781160997.553,2026-06-11T07:56:37.553+0100,9.598,2294.942,2.547,3.769,826.318
07:56:40.099,1781161000.099,2026-06-11T07:56:40.099+0100,6.569,2301.510,2.547,2.579,828.865
07:56:42.646,1781161002.646,2026-06-11T07:56:42.646+0100,9.936,2311.446,2.547,3.901,831.412
07:56:45.193,1781161005.193,2026-06-11T07:56:45.193+0100,8.650,2320.096,2.547,3.397,833.959
07:56:47.740,1781161007.740,2026-06-11T07:56:47.740+0100,7.679,2327.775,2.547,3.015,836.505
07:56:50.286,1781161010.286,2026-06-11T07:56:50.286+0100,9.786,2337.561,2.547,3.842,839.052
07:56:52.833,1781161012.833,2026-06-11T07:56:52.833+0100,9.287,2346.848,2.547,3.647,841.599
07:56:55.380,1781161015.380,2026-06-11T07:56:55.380+0100,7.415,2354.262,2.547,2.911,844.146
07:56:57.927,1781161017.927,2026-06-11T07:56:57.927+0100,9.123,2363.385,2.547,3.582,846.692
07:57:00.474,1781161020.474,2026-06-11T07:57:00.474+0100,7.592,2370.977,2.547,2.981,849.239
07:57:03.020,1781161023.020,2026-06-11T07:57:03.020+0100,8.819,2379.796,2.547,3.463,851.786
07:57:05.567,1781161025.567,2026-06-11T07:57:05.567+0100,9.194,2388.990,2.547,3.610,854.333
07:57:08.114,1781161028.114,2026-06-11T07:57:08.114+0100,9.976,2398.966,2.547,3.917,856.879
07:57:10.660,1781161030.660,2026-06-11T07:57:10.660+0100,7.752,2406.719,2.547,3.044,859.426
07:57:13.207,1781161033.207,2026-06-11T07:57:13.207+0100,9.985,2416.703,2.547,3.921,861.973
07:57:15.754,1781161035.754,2026-06-11T07:57:15.754+0100,8.677,2425.380,2.547,3.407,864.520
07:57:18.301,1781161038.301,2026-06-11T07:57:18.301+0100,8.191,2433.571,2.547,3.216,867.066
07:57:20.847,1781161040.847,2026-06-11T07:57:20.847+0100,10.530,2444.101,2.547,4.135,869.613
07:57:23.394,1781161043.394,2026-06-11T07:57:23.394+0100,8.292,2452.393,2.547,3.256,872.160
07:57:25.941,1781161045.941,2026-06-11T07:57:25.941+0100,8.192,2460.585,2.547,3.217,874.707
07:57:28.488,1781161048.488,2026-06-11T07:57:28.488+0100,9.510,2470.095,2.547,3.734,877.253
07:57:31.034,1781161051.034,2026-06-11T07:57:31.034+0100,6.990,2477.085,2.547,2.745,879.800
07:57:33.581,1781161053.581,2026-06-11T07:57:33.581+0100,9.794,2486.879,2.547,3.846,882.347
07:57:36.128,1781161056.128,2026-06-11T07:57:36.128+0100,8.628,2495.508,2.547,3.388,884.894
07:57:38.675,1781161058.675,2026-06-11T07:57:38.675+0100,8.327,2503.834,2.547,3.270,887.440
07:57:41.221,1781161061.221,2026-06-11T07:57:41.221+0100,9.101,2512.935,2.547,3.573,889.987
07:57:43.768,1781161063.768,2026-06-11T07:57:43.768+0100,8.500,2521.435,2.547,3.338,892.534
07:57:46.315,1781161066.315,2026-06-11T07:57:46.315+0100,10.296,2531.731,2.547,4.043,895.080
07:57:48.861,1781161068.861,2026-06-11T07:57:48.861+0100,7.942,2539.674,2.547,3.119,897.627
07:57:51.408,1781161071.408,2026-06-11T07:57:51.408+0100,8.118,2547.791,2.547,3.188,900.174
07:57:53.955,1781161073.955,2026-06-11T07:57:53.955+0100,9.181,2556.972,2.547,3.605,902.721
07:57:56.502,1781161076.502,2026-06-11T07:57:56.502+0100,7.547,2564.519,2.547,2.963,905.267
07:57:59.048,1781161079.048,2026-06-11T07:57:59.048+0100,10.227,2574.747,2.547,4.016,907.814
07:58:01.595,1781161081.595,2026-06-11T07:58:01.595+0100,8.077,2582.824,2.547,3.172,910.361
07:58:04.142,1781161084.142,2026-06-11T07:58:04.142+0100,6.343,2589.167,2.547,2.491,912.907
07:58:06.689,1781161086.689,2026-06-11T07:58:06.689+0100,8.043,2597.210,2.547,3.158,915.454
07:58:09.235,1781161089.235,2026-06-11T07:58:09.235+0100,5.565,2602.775,2.547,2.185,918.001
07:58:11.782,1781161091.782,2026-06-11T07:58:11.782+0100,9.152,2611.927,2.547,3.594,920.548
07:58:14.329,1781161094.329,2026-06-11T07:58:14.329+0100,9.411,2621.339,2.547,3.696,923.094
07:58:16.875,1781161096.875,2026-06-11T07:58:16.875+0100,8.978,2630.317,2.547,3.526,925.641
07:58:19.422,1781161099.422,2026-06-11T07:58:19.422+0100,8.161,2638.478,2.547,3.205,928.188
07:58:21.969,1781161101.969,2026-06-11T07:58:21.969+0100,8.301,2646.780,2.547,3.260,930.734
07:58:24.515,1781161104.515,2026-06-11T07:58:24.515+0100,9.651,2656.431,2.547,3.790,933.281
07:58:27.062,1781161107.062,2026-06-11T07:58:27.062+0100,8.095,2664.526,2.547,3.179,935.828
07:58:29.609,1781161109.609,2026-06-11T07:58:29.609+0100,8.526,2673.052,2.547,3.348,938.375
07:58:32.156,1781161112.156,2026-06-11T07:58:32.156+0100,9.148,2682.200,2.547,3.592,940.921
07:58:34.702,1781161114.702,2026-06-11T07:58:34.702+0100,8.691,2690.891,2.547,3.413,943.468
07:58:37.249,1781161117.249,2026-06-11T07:58:37.249+0100,9.826,2700.717,2.547,3.858,946.015
07:58:39.796,1781161119.796,2026-06-11T07:58:39.796+0100,9.349,2710.066,2.547,3.671,948.561
07:58:42.342,1781161122.342,2026-06-11T07:58:42.342+0100,8.473,2718.539,2.547,3.327,951.108
07:58:44.889,1781161124.889,2026-06-11T07:58:44.889+0100,7.908,2726.447,2.547,3.105,953.655
07:58:47.436,1781161127.436,2026-06-11T07:58:47.436+0100,9.400,2735.846,2.547,3.691,956.202
07:58:49.983,1781161129.983,2026-06-11T07:58:49.983+0100,9.419,2745.265,2.547,3.698,958.748
07:58:52.529,1781161132.529,2026-06-11T07:58:52.529+0100,9.827,2755.092,2.547,3.859,961.295
07:58:55.076,1781161135.076,2026-06-11T07:58:55.076+0100,8.751,2763.843,2.547,3.436,963.842
07:58:57.623,1781161137.623,2026-06-11T07:58:57.623+0100,8.238,2772.081,2.547,3.235,966.388
07:59:00.169,1781161140.169,2026-06-11T07:59:00.169+0100,9.214,2781.295,2.547,3.618,968.935
07:59:02.716,1781161142.716,2026-06-11T07:59:02.716+0100,9.954,2791.248,2.547,3.908,971.482
07:59:05.263,1781161145.263,2026-06-11T07:59:05.263+0100,8.773,2800.021,2.547,3.445,974.028
07:59:07.809,1781161147.809,2026-06-11T07:59:07.809+0100,9.781,2809.802,2.547,3.841,976.575
07:59:10.356,1781161150.356,2026-06-11T07:59:10.356+0100,9.426,2819.228,2.547,3.701,979.122
07:59:12.903,1781161152.903,2026-06-11T07:59:12.903+0100,8.574,2827.802,2.547,3.367,981.668
07:59:15.449,1781161155.449,2026-06-11T07:59:15.449+0100,7.455,2835.257,2.547,2.927,984.215
07:59:17.996,1781161157.996,2026-06-11T07:59:17.996+0100,9.325,2844.581,2.547,3.662,986.762
07:59:20.543,1781161160.543,2026-06-11T07:59:20.543+0100,10.051,2854.632,2.547,3.947,989.308
07:59:23.089,1781161163.089,2026-06-11T07:59:23.089+0100,8.280,2862.912,2.547,3.251,991.855
07:59:25.636,1781161165.636,2026-06-11T07:59:25.636+0100,9.610,2872.521,2.547,3.773,994.402
07:59:28.183,1781161168.183,2026-06-11T07:59:28.183+0100,8.647,2881.169,2.547,3.396,996.949
07:59:30.730,1781161170.730,2026-06-11T07:59:30.730+0100,9.021,2890.190,2.547,3.542,999.495
07:59:33.276,1781161173.276,2026-06-11T07:59:33.276+0100,5.265,2895.455,2.547,2.067,1002.042
07:59:35.823,1781161175.823,2026-06-11T07:59:35.823+0100,5.648,2901.103,2.547,2.218,1004.589
07:59:38.370,1781161178.370,2026-06-11T07:59:38.370+0100,10.480,2911.583,2.547,4.115,1007.135
07:59:40.916,1781161180.916,2026-06-11T07:59:40.916+0100,8.133,2919.716,2.547,3.194,1009.682
07:59:43.463,1781161183.463,2026-06-11T07:59:43.463+0100,9.456,2929.172,2.547,3.713,1012.229
07:59:46.010,1781161186.010,2026-06-11T07:59:46.010+0100,7.730,2936.902,2.547,3.035,1014.775
07:59:48.556,1781161188.556,2026-06-11T07:59:48.556+0100,11.097,2947.999,2.547,4.358,1017.322
07:59:51.103,1781161191.103,2026-06-11T07:59:51.103+0100,8.597,2956.596,2.547,3.376,1019.869
07:59:53.650,1781161193.650,2026-06-11T07:59:53.650+0100,8.577,2965.173,2.547,3.368,1022.415
07:59:56.196,1781161196.196,2026-06-11T07:59:56.196+0100,7.844,2973.017,2.547,3.080,1024.962
07:59:58.743,1781161198.743,2026-06-11T07:59:58.743+0100,11.698,2984.715,2.547,4.593,1027.509
08:00:01.290,1781161201.290,2026-06-11T08:00:01.290+0100,8.352,2993.067,2.547,3.280,1030.055
08:00:03.836,1781161203.836,2026-06-11T08:00:03.836+0100,8.523,3001.590,2.547,3.347,1032.602
08:00:06.383,1781161206.383,2026-06-11T08:00:06.383+0100,7.866,3009.456,2.547,3.089,1035.149
08:00:08.930,1781161208.930,2026-06-11T08:00:08.930+0100,9.155,3018.611,2.547,3.595,1037.695
08:00:11.476,1781161211.476,2026-06-11T08:00:11.476+0100,10.037,3028.649,2.547,3.941,1040.242
08:00:14.023,1781161214.023,2026-06-11T08:00:14.023+0100,7.761,3036.409,2.547,3.047,1042.789
08:00:16.570,1781161216.570,2026-06-11T08:00:16.570+0100,9.012,3045.422,2.547,3.539,1045.335
08:00:19.116,1781161219.116,2026-06-11T08:00:19.116+0100,9.918,3055.340,2.547,3.894,1047.882
08:00:21.663,1781161221.663,2026-06-11T08:00:21.663+0100,9.340,3064.680,2.547,3.668,1050.429
08:00:24.210,1781161224.210,2026-06-11T08:00:24.210+0100,8.253,3072.933,2.547,3.241,1052.975
08:00:26.756,1781161226.756,2026-06-11T08:00:26.756+0100,8.577,3081.510,2.547,3.368,1055.522
08:00:29.303,1781161229.303,2026-06-11T08:00:29.303+0100,8.201,3089.711,2.547,3.220,1058.069
08:00:31.850,1781161231.850,2026-06-11T08:00:31.850+0100,9.469,3099.179,2.547,3.718,1060.615
08:00:34.396,1781161234.396,2026-06-11T08:00:34.396+0100,8.621,3107.800,2.547,3.385,1063.162
08:00:36.943,1781161236.943,2026-06-11T08:00:36.943+0100,9.770,3117.571,2.547,3.837,1065.709
08:00:39.489,1781161239.489,2026-06-11T08:00:39.489+0100,8.127,3125.697,2.547,3.191,1068.255
08:00:42.036,1781161242.036,2026-06-11T08:00:42.036+0100,9.848,3135.545,2.547,3.867,1070.802
08:00:44.583,1781161244.583,2026-06-11T08:00:44.583+0100,8.505,3144.050,2.547,3.340,1073.349
08:00:47.129,1781161247.129,2026-06-11T08:00:47.129+0100,8.825,3152.874,2.547,3.465,1075.895
08:00:49.676,1781161249.676,2026-06-11T08:00:49.676+0100,9.112,3161.986,2.547,3.578,1078.442
08:00:52.223,1781161252.223,2026-06-11T08:00:52.223+0100,8.985,3170.971,2.547,3.528,1080.988
08:00:54.769,1781161254.769,2026-06-11T08:00:54.769+0100,8.865,3179.836,2.547,3.481,1083.535
08:00:57.316,1781161257.316,2026-06-11T08:00:57.316+0100,8.988,3188.824,2.547,3.529,1086.082
08:00:59.863,1781161259.863,2026-06-11T08:00:59.863+0100,10.530,3199.355,2.547,4.135,1088.628
08:01:02.409,1781161262.409,2026-06-11T08:01:02.409+0100,8.878,3208.233,2.547,3.486,1091.175
08:01:04.956,1781161264.956,2026-06-11T08:01:04.956+0100,9.862,3218.095,2.547,3.873,1093.722
08:01:07.503,1781161267.503,2026-06-11T08:01:07.503+0100,9.532,3227.627,2.547,3.743,1096.268
08:01:10.049,1781161270.049,2026-06-11T08:01:10.049+0100,10.112,3237.739,2.547,3.971,1098.815
08:01:12.596,1781161272.596,2026-06-11T08:01:12.596+0100,8.892,3246.630,2.547,3.492,1101.362
08:01:15.143,1781161275.143,2026-06-11T08:01:15.143+0100,9.985,3256.615,2.547,3.921,1103.908
08:01:17.689,1781161277.689,2026-06-11T08:01:17.689+0100,10.284,3266.899,2.547,4.038,1106.455
08:01:20.236,1781161280.236,2026-06-11T08:01:20.236+0100,9.098,3275.997,2.547,3.572,1109.002
08:01:22.783,1781161282.783,2026-06-11T08:01:22.783+0100,7.543,3283.539,2.547,2.962,1111.548
08:01:25.329,1781161285.329,2026-06-11T08:01:25.329+0100,10.249,3293.788,2.547,4.024,1114.095
08:01:27.876,1781161287.876,2026-06-11T08:01:27.876+0100,9.704,3303.492,2.547,3.810,1116.642
08:01:30.423,1781161290.423,2026-06-11T08:01:30.423+0100,7.379,3310.871,2.547,2.898,1119.188
08:01:32.969,1781161292.969,2026-06-11T08:01:32.969+0100,6.869,3317.740,2.547,2.697,1121.735
08:01:35.516,1781161295.516,2026-06-11T08:01:35.516+0100,8.841,3326.581,2.547,3.472,1124.281
08:01:38.062,1781161298.062,2026-06-11T08:01:38.062+0100,8.917,3335.498,2.547,3.502,1126.828
08:01:40.609,1781161300.609,2026-06-11T08:01:40.609+0100,8.399,3343.897,2.547,3.298,1129.375
08:01:43.156,1781161303.156,2026-06-11T08:01:43.156+0100,8.889,3352.786,2.547,3.491,1131.921
08:01:45.702,1781161305.702,2026-06-11T08:01:45.702+0100,8.920,3361.706,2.547,3.503,1134.468
08:01:48.249,1781161308.249,2026-06-11T08:01:48.249+0100,10.226,3371.932,2.547,4.016,1137.015
08:01:50.796,1781161310.796,2026-06-11T08:01:50.796+0100,7.405,3379.338,2.547,2.908,1139.561
08:01:53.342,1781161313.342,2026-06-11T08:01:53.342+0100,8.486,3387.823,2.547,3.332,1142.108
08:01:55.889,1781161315.889,2026-06-11T08:01:55.889+0100,8.821,3396.645,2.547,3.464,1144.655
08:01:58.436,1781161318.436,2026-06-11T08:01:58.436+0100,8.912,3405.557,2.547,3.500,1147.201
08:02:00.982,1781161320.982,2026-06-11T08:02:00.982+0100,9.613,3415.170,2.547,3.775,1149.748
08:02:03.529,1781161323.529,2026-06-11T08:02:03.529+0100,8.565,3423.735,2.547,3.363,1152.295
08:02:06.075,1781161326.075,2026-06-11T08:02:06.075+0100,8.941,3432.677,2.547,3.511,1154.841
08:02:08.622,1781161328.622,2026-06-11T08:02:08.622+0100,8.041,3440.717,2.547,3.157,1157.388
08:03:40.302,1781161420.302,2026-06-11T08:03:40.302+0100,5.673,3446.391,2.547,2.228,1249.068
08:03:42.849,1781161422.849,2026-06-11T08:03:42.849+0100,5.625,3452.015,2.547,2.209,1251.615
08:03:45.396,1781161425.396,2026-06-11T08:03:45.396+0100,6.552,3458.567,2.547,2.573,1254.161
08:03:47.942,1781161427.942,2026-06-11T08:03:47.942+0100,8.882,3467.449,2.547,3.487,1256.708
08:03:50.489,1781161430.489,2026-06-11T08:03:50.489+0100,8.343,3475.792,2.547,3.276,1259.255
08:03:53.036,1781161433.036,2026-06-11T08:03:53.036+0100,8.909,3484.700,2.547,3.498,1261.801
08:03:55.582,1781161435.582,2026-06-11T08:03:55.582+0100,7.053,3491.753,2.547,2.769,1264.348
08:03:58.129,1781161438.129,2026-06-11T08:03:58.129+0100,8.441,3500.194,2.547,3.315,1266.895
08:04:00.676,1781161440.676,2026-06-11T08:04:00.676+0100,8.991,3509.186,2.547,3.531,1269.441
08:04:03.222,1781161443.222,2026-06-11T08:04:03.222+0100,7.122,3516.307,2.547,2.797,1271.988
08:04:05.769,1781161445.769,2026-06-11T08:04:05.769+0100,9.302,3525.609,2.547,3.653,1274.535
08:04:08.316,1781161448.316,2026-06-11T08:04:08.316+0100,9.597,3535.206,2.547,3.768,1277.082
08:04:10.863,1781161450.863,2026-06-11T08:04:10.863+0100,8.923,3544.129,2.547,3.504,1279.628
08:04:13.409,1781161453.409,2026-06-11T08:04:13.409+0100,6.274,3550.403,2.547,2.464,1282.175
08:04:15.956,1781161455.956,2026-06-11T08:04:15.956+0100,9.578,3559.981,2.547,3.761,1284.722
08:04:18.503,1781161458.503,2026-06-11T08:04:18.503+0100,8.050,3568.031,2.547,3.161,1287.268
08:04:21.049,1781161461.049,2026-06-11T08:04:21.049+0100,9.054,3577.084,2.547,3.555,1289.815
08:04:23.596,1781161463.596,2026-06-11T08:04:23.596+0100,7.950,3585.034,2.547,3.122,1292.362
08:04:26.143,1781161466.143,2026-06-11T08:04:26.143+0100,8.159,3593.193,2.547,3.204,1294.909
08:04:28.690,1781161468.690,2026-06-11T08:04:28.690+0100,8.200,3601.393,2.547,3.220,1297.455
08:04:31.236,1781161471.236,2026-06-11T08:04:31.236+0100,7.729,3609.122,2.547,3.035,1300.002
08:04:33.783,1781161473.783,2026-06-11T08:04:33.783+0100,7.423,3616.546,2.547,2.915,1302.549
08:04:36.330,1781161476.330,2026-06-11T08:04:36.330+0100,6.740,3623.285,2.547,2.646,1305.095
08:04:38.876,1781161478.876,2026-06-11T08:04:38.876+0100,8.979,3632.265,2.547,3.526,1307.642
08:04:41.423,1781161481.423,2026-06-11T08:04:41.423+0100,6.246,3638.511,2.547,2.453,1310.189
08:04:43.970,1781161483.970,2026-06-11T08:04:43.970+0100,6.051,3644.562,2.547,2.376,1312.735
08:04:46.516,1781161486.516,2026-06-11T08:04:46.516+0100,6.775,3651.337,2.547,2.660,1315.282
08:04:49.063,1781161489.063,2026-06-11T08:04:49.063+0100,7.178,3658.515,2.547,2.819,1317.829
08:04:51.610,1781161491.610,2026-06-11T08:04:51.610+0100,8.929,3667.444,2.547,3.506,1320.376
08:04:54.157,1781161494.157,2026-06-11T08:04:54.157+0100,6.858,3674.302,2.547,2.693,1322.922
08:04:56.703,1781161496.703,2026-06-11T08:04:56.703+0100,8.295,3682.597,2.547,3.257,1325.469
08:04:59.250,1781161499.250,2026-06-11T08:04:59.250+0100,8.254,3690.851,2.547,3.241,1328.016
08:05:01.797,1781161501.797,2026-06-11T08:05:01.797+0100,8.303,3699.154,2.547,3.260,1330.562
08:05:04.343,1781161504.343,2026-06-11T08:05:04.343+0100,8.549,3707.703,2.547,3.357,1333.109
08:05:06.890,1781161506.890,2026-06-11T08:05:06.890+0100,9.352,3717.055,2.547,3.672,1335.656
08:05:09.437,1781161509.437,2026-06-11T08:05:09.437+0100,9.402,3726.457,2.547,3.692,1338.202
08:05:11.983,1781161511.983,2026-06-11T08:05:11.983+0100,9.232,3735.690,2.547,3.625,1340.749
08:05:14.530,1781161514.530,2026-06-11T08:05:14.530+0100,7.138,3742.827,2.547,2.803,1343.296
08:05:17.077,1781161517.077,2026-06-11T08:05:17.077+0100,9.845,3752.672,2.547,3.866,1345.843
08:05:19.624,1781161519.624,2026-06-11T08:05:19.624+0100,9.041,3761.714,2.547,3.550,1348.389
08:05:22.170,1781161522.170,2026-06-11T08:05:22.170+0100,8.604,3770.318,2.547,3.379,1350.936
08:05:24.717,1781161524.717,2026-06-11T08:05:24.717+0100,9.612,3779.930,2.547,3.774,1353.483
08:05:27.264,1781161527.264,2026-06-11T08:05:27.264+0100,8.474,3788.404,2.547,3.327,1356.029
08:05:29.810,1781161529.810,2026-06-11T08:05:29.810+0100,8.026,3796.430,2.547,3.151,1358.576
08:05:32.357,1781161532.357,2026-06-11T08:05:32.357+0100,10.054,3806.484,2.547,3.948,1361.123
08:05:34.904,1781161534.904,2026-06-11T08:05:34.904+0100,8.356,3814.840,2.547,3.281,1363.669
08:05:37.450,1781161537.450,2026-06-11T08:05:37.450+0100,8.481,3823.321,2.547,3.330,1366.216
08:05:39.997,1781161539.997,2026-06-11T08:05:39.997+0100,8.691,3832.012,2.547,3.413,1368.763
08:05:42.544,1781161542.544,2026-06-11T08:05:42.544+0100,10.843,3842.855,2.547,4.258,1371.309
08:05:45.090,1781161545.090,2026-06-11T08:05:45.090+0100,8.721,3851.576,2.547,3.425,1373.856
08:05:47.637,1781161547.637,2026-06-11T08:05:47.637+0100,7.949,3859.526,2.547,3.121,1376.403
08:05:50.184,1781161550.184,2026-06-11T08:05:50.184+0100,9.731,3869.257,2.547,3.821,1378.950
08:05:52.731,1781161552.731,2026-06-11T08:05:52.731+0100,8.284,3877.541,2.547,3.253,1381.496
08:05:55.277,1781161555.277,2026-06-11T08:05:55.277+0100,4.285,3881.826,2.547,1.683,1384.043
08:05:57.824,1781161557.824,2026-06-11T08:05:57.824+0100,4.698,3886.524,2.547,1.845,1386.590
08:06:00.371,1781161560.371,2026-06-11T08:06:00.371+0100,11.169,3897.693,2.547,4.386,1389.136
08:06:02.917,1781161562.917,2026-06-11T08:06:02.917+0100,11.521,3909.214,2.547,4.524,1391.683
08:06:05.464,1781161565.464,2026-06-11T08:06:05.464+0100,15.506,3924.719,2.547,6.089,1394.230
08:06:08.011,1781161568.011,2026-06-11T08:06:08.011+0100,7.863,3932.582,2.547,3.088,1396.776
08:06:10.557,1781161570.557,2026-06-11T08:06:10.557+0100,10.584,3943.167,2.547,4.156,1399.323
08:06:13.104,1781161573.104,2026-06-11T08:06:13.104+0100,14.037,3957.203,2.547,5.512,1401.870
08:06:15.651,1781161575.651,2026-06-11T08:06:15.651+0100,13.396,3970.599,2.547,5.260,1404.416
08:06:18.197,1781161578.197,2026-06-11T08:06:18.197+0100,10.902,3981.501,2.547,4.281,1406.963
08:06:20.744,1781161580.744,2026-06-11T08:06:20.744+0100,10.260,3991.761,2.547,4.029,1409.510
08:06:23.291,1781161583.291,2026-06-11T08:06:23.291+0100,13.229,4004.990,2.547,5.195,1412.056
08:06:25.837,1781161585.837,2026-06-11T08:06:25.837+0100,11.914,4016.904,2.547,4.678,1414.603
08:06:28.384,1781161588.384,2026-06-11T08:06:28.384+0100,10.879,4027.783,2.547,4.272,1417.150
08:06:30.931,1781161590.931,2026-06-11T08:06:30.931+0100,12.571,4040.354,2.547,4.936,1419.696
08:06:33.477,1781161593.477,2026-06-11T08:06:33.477+0100,12.459,4052.813,2.547,4.892,1422.243
08:06:36.024,1781161596.024,2026-06-11T08:06:36.024+0100,9.538,4062.351,2.547,3.745,1424.790
08:06:38.571,1781161598.571,2026-06-11T08:06:38.571+0100,12.528,4074.878,2.547,4.919,1427.336
08:06:41.117,1781161601.117,2026-06-11T08:06:41.117+0100,14.202,4089.081,2.547,5.577,1429.883
08:06:43.664,1781161603.664,2026-06-11T08:06:43.664+0100,9.796,4098.877,2.547,3.847,1432.430
08:06:46.210,1781161606.210,2026-06-11T08:06:46.210+0100,13.025,4111.902,2.547,5.115,1434.976
08:06:48.757,1781161608.757,2026-06-11T08:06:48.757+0100,13.977,4125.879,2.547,5.489,1437.523
08:06:51.304,1781161611.304,2026-06-11T08:06:51.304+0100,10.793,4136.672,2.547,4.238,1440.069
08:06:53.850,1781161613.850,2026-06-11T08:06:53.850+0100,11.922,4148.594,2.547,4.681,1442.616
08:06:56.397,1781161616.397,2026-06-11T08:06:56.397+0100,12.642,4161.237,2.547,4.964,1445.163
08:06:58.944,1781161618.944,2026-06-11T08:06:58.944+0100,12.414,4173.650,2.547,4.874,1447.709
08:07:01.490,1781161621.490,2026-06-11T08:07:01.490+0100,13.253,4186.903,2.547,5.204,1450.256
08:07:04.037,1781161624.037,2026-06-11T08:07:04.037+0100,9.795,4196.698,2.547,3.846,1452.803
08:07:06.584,1781161626.584,2026-06-11T08:07:06.584+0100,9.765,4206.462,2.547,3.834,1455.349
08:07:09.130,1781161629.130,2026-06-11T08:07:09.130+0100,12.813,4219.275,2.547,5.031,1457.896
08:07:11.677,1781161631.677,2026-06-11T08:07:11.677+0100,10.472,4229.748,2.547,4.112,1460.443
08:07:14.224,1781161634.224,2026-06-11T08:07:14.224+0100,11.386,4241.133,2.547,4.471,1462.989
08:07:16.770,1781161636.770,2026-06-11T08:07:16.770+0100,13.236,4254.369,2.547,5.198,1465.536
08:07:19.317,1781161639.317,2026-06-11T08:07:19.317+0100,10.048,4264.418,2.547,3.946,1468.083
08:07:21.863,1781161641.863,2026-06-11T08:07:21.863+0100,13.318,4277.736,2.547,5.230,1470.629
08:07:24.410,1781161644.410,2026-06-11T08:07:24.410+0100,9.563,4287.299,2.547,3.755,1473.176
08:07:26.957,1781161646.957,2026-06-11T08:07:26.957+0100,13.615,4300.914,2.547,5.346,1475.722
08:07:29.503,1781161649.503,2026-06-11T08:07:29.503+0100,10.528,4311.442,2.547,4.134,1478.269
08:07:32.050,1781161652.050,2026-06-11T08:07:32.050+0100,10.895,4322.336,2.547,4.278,1480.816
08:07:34.597,1781161654.597,2026-06-11T08:07:34.597+0100,14.655,4336.991,2.547,5.755,1483.362
08:07:37.143,1781161657.143,2026-06-11T08:07:37.143+0100,10.381,4347.372,2.547,4.076,1485.909
08:07:39.690,1781161659.690,2026-06-11T08:07:39.690+0100,11.702,4359.074,2.547,4.595,1488.455
08:07:42.236,1781161662.236,2026-06-11T08:07:42.236+0100,12.371,4371.445,2.547,4.858,1491.002
08:07:44.783,1781161664.783,2026-06-11T08:07:44.783+0100,10.222,4381.666,2.547,4.014,1493.549
08:07:47.330,1781161667.330,2026-06-11T08:07:47.330+0100,13.629,4395.296,2.547,5.352,1496.095
08:07:49.876,1781161669.876,2026-06-11T08:07:49.876+0100,9.540,4404.835,2.547,3.746,1498.642
08:07:52.423,1781161672.423,2026-06-11T08:07:52.423+0100,10.487,4415.322,2.547,4.118,1501.189
08:07:54.969,1781161674.969,2026-06-11T08:07:54.969+0100,9.983,4425.304,2.547,3.920,1503.735
08:07:57.516,1781161677.516,2026-06-11T08:07:57.516+0100,10.642,4435.946,2.547,4.179,1506.282
08:08:00.063,1781161680.063,2026-06-11T08:08:00.063+0100,12.531,4448.477,2.547,4.921,1508.828
08:08:02.609,1781161682.609,2026-06-11T08:08:02.609+0100,10.536,4459.013,2.547,4.137,1511.375
08:08:05.156,1781161685.156,2026-06-11T08:08:05.156+0100,11.108,4470.122,2.547,4.362,1513.922
08:08:07.703,1781161687.703,2026-06-11T08:08:07.703+0100,12.030,4482.152,2.547,4.724,1516.468
08:08:10.249,1781161690.249,2026-06-11T08:08:10.249+0100,14.434,4496.586,2.547,5.668,1519.015
08:08:12.796,1781161692.796,2026-06-11T08:08:12.796+0100,11.517,4508.103,2.547,4.523,1521.561
08:08:15.342,1781161695.342,2026-06-11T08:08:15.342+0100,9.616,4517.719,2.547,3.776,1524.108
08:08:17.889,1781161697.889,2026-06-11T08:08:17.889+0100,13.609,4531.328,2.547,5.344,1526.655
08:08:20.436,1781161700.436,2026-06-11T08:08:20.436+0100,12.667,4543.995,2.547,4.974,1529.201
08:08:22.982,1781161702.982,2026-06-11T08:08:22.982+0100,12.477,4556.472,2.547,4.900,1531.748
08:08:25.529,1781161705.529,2026-06-11T08:08:25.529+0100,9.954,4566.426,2.547,3.909,1534.294
08:08:28.075,1781161708.075,2026-06-11T08:08:28.075+0100,12.182,4578.608,2.547,4.783,1536.841
08:08:30.622,1781161710.622,2026-06-11T08:08:30.622+0100,10.431,4589.038,2.547,4.096,1539.388
08:08:33.169,1781161713.169,2026-06-11T08:08:33.169+0100,10.383,4599.421,2.547,4.077,1541.934
