Time,Timestamp,ISO8601,Heart Rate (bpm),Power (watt),Cadence (count/min),Latitude (°),Longitude (°),Elevation (meter),Horizontal accuracy (meter),Vertical accuracy (meter),Distance (meter),Speed (m/s),Stride length (mm),VO (mm),GCT (ms),Lap,Intensity,Since start (second)
08:41:02.234,1781163662.234,2026-06-11T08:41:02.234+0100,154,345,90,51.427252,-0.319170,8.861,1.085546,0.690283,12457.837,4.436,1466,92,221,14,active,3491.000
08:41:03.234,1781163663.234,2026-06-11T08:41:03.234+0100,154,343,91,51.427271,-0.319223,8.848,1.081592,0.690283,12461.805,4.411,1462,93,220,14,active,3492.000
08:41:04.234,1781163664.234,2026-06-11T08:41:04.234+0100,154,341,91,51.427290,-0.319274,8.836,1.082906,0.690283,12465.980,4.387,1458,93,220,14,active,3493.000
08:41:05.234,1781163665.234,2026-06-11T08:41:05.234+0100,154,341,91,51.427311,-0.319323,8.826,1.084778,0.690283,12470.354,4.384,1454,92,221,14,active,3494.000
08:41:06.234,1781163666.234,2026-06-11T08:41:06.234+0100,154,340,91,51.427334,-0.319371,8.818,1.086178,0.690283,12474.729,4.381,1450,91,221,14,active,3495.000
08:41:07.234,1781163667.234,2026-06-11T08:41:07.234+0100,154,341,90,51.427357,-0.319421,8.813,1.085861,0.690283,12479.452,4.394,1457,90,222,14,active,3496.000
08:41:08.234,1781163668.234,2026-06-11T08:41:08.234+0100,154,344,90,51.427380,-0.319474,8.810,1.085250,0.690283,12484.188,4.424,1465,90,223,14,active,3497.000
08:41:09.234,1781163669.234,2026-06-11T08:41:09.234+0100,154,346,90,51.427405,-0.319530,8.811,1.081926,0.690283,12488.885,4.454,1473,89,223,14,active,3498.000
08:41:10.234,1781163670.234,2026-06-11T08:41:10.234+0100,154,346,90,51.427431,-0.319584,8.816,1.082856,0.690283,12493.523,4.459,1481,89,223,14,active,3499.000
08:41:11.234,1781163671.234,2026-06-11T08:41:11.234+0100,154,347,89,51.427456,-0.319634,8.825,1.087782,0.690283,12498.162,4.463,1489,89,222,14,active,3500.000
08:41:12.234,1781163672.234,2026-06-11T08:41:12.234+0100,154,347,89,51.427481,-0.319681,8.838,1.093077,0.690283,12501.975,4.464,1485,90,222,14,active,3501.000
08:41:13.234,1781163673.234,2026-06-11T08:41:13.234+0100,154,346,89,51.427504,-0.319728,8.854,1.096379,0.690283,12505.662,4.460,1479,90,221,14,active,3502.000
08:41:14.234,1781163674.234,2026-06-11T08:41:14.234+0100,154,346,89,51.427525,-0.319775,8.872,1.100366,0.690283,12509.607,4.456,1473,90,221,14,active,3503.000
08:41:15.234,1781163675.234,2026-06-11T08:41:15.234+0100,154,346,89,51.427545,-0.319825,8.890,1.100203,0.690283,12514.097,4.459,1467,90,221,14,active,3504.000
08:41:16.234,1781163676.234,2026-06-11T08:41:16.234+0100,154,347,89,51.427564,-0.319879,8.905,1.101816,0.690283,12518.587,4.463,1462,90,221,14,active,3505.000
08:41:17.234,1781163677.234,2026-06-11T08:41:17.234+0100,154,347,89,51.427583,-0.319937,8.916,1.103770,0.690283,12523.054,4.463,1460,91,222,14,active,3506.000
08:41:18.234,1781163678.234,2026-06-11T08:41:18.234+0100,154,346,89,51.427602,-0.319992,8.921,1.105972,0.690283,12527.513,4.453,1460,91,222,14,active,3507.000
08:41:19.234,1781163679.234,2026-06-11T08:41:19.234+0100,154,346,88,51.427621,-0.320044,8.920,1.102335,0.690283,12531.782,4.444,1460,91,222,14,active,3508.000
08:41:20.234,1781163680.234,2026-06-11T08:41:20.234+0100,154,344,87,51.427643,-0.320092,8.915,1.097706,0.690283,12535.407,4.418,1460,91,222,14,active,3509.000
08:41:21.234,1781163681.234,2026-06-11T08:41:21.234+0100,155,342,86,51.427666,-0.320139,8.907,1.102899,0.690283,12539.032,4.386,1460,91,222,14,active,3510.000
08:41:22.234,1781163682.234,2026-06-11T08:41:22.234+0100,155,340,85,51.427686,-0.320186,8.899,1.103781,0.690283,12542.839,4.361,,92,222,14,active,3511.000
08:41:23.234,1781163683.234,2026-06-11T08:41:23.234+0100,155,340,83,51.427705,-0.320232,8.895,1.109910,0.690283,12546.730,4.354,,92,222,14,active,3512.000
08:41:24.234,1781163684.234,2026-06-11T08:41:24.234+0100,155,339,82,51.427725,-0.320282,8.896,1.116710,0.690283,12550.742,4.348,,92,222,14,active,3513.000
08:41:25.234,1781163685.234,2026-06-11T08:41:25.234+0100,155,340,81,51.427747,-0.320334,8.905,1.122222,0.690283,12555.519,4.360,,92,222,14,active,3514.000
08:41:26.234,1781163686.234,2026-06-11T08:41:26.234+0100,155,342,82,51.427770,-0.320387,8.920,1.124827,0.690283,12560.297,4.382,,92,222,14,active,3515.000
08:41:27.234,1781163687.234,2026-06-11T08:41:27.234+0100,154,344,83,51.427795,-0.320441,8.943,1.122722,0.690283,12565.372,4.407,,91,221,14,active,3516.000
08:41:28.234,1781163688.234,2026-06-11T08:41:28.234+0100,154,348,85,51.427822,-0.320495,8.971,1.116769,0.690283,12570.655,4.446,,91,221,14,active,3517.000
08:41:29.234,1781163689.234,2026-06-11T08:41:29.234+0100,154,351,86,51.427850,-0.320550,9.001,1.110819,0.690283,12575.866,4.485,,91,221,14,active,3518.000
08:41:30.234,1781163690.234,2026-06-11T08:41:30.234+0100,154,352,87,51.427877,-0.320602,9.031,1.103778,0.690283,12579.443,4.501,,91,221,14,active,3519.000
08:41:31.234,1781163691.234,2026-06-11T08:41:31.234+0100,154,353,88,51.427903,-0.320652,9.058,1.098610,0.690284,12583.021,4.501,,91,221,14,active,3520.000
08:41:32.234,1781163692.234,2026-06-11T08:41:32.234+0100,154,353,89,51.427928,-0.320701,9.080,1.096515,0.690284,12587.013,4.500,1490,92,221,14,active,3521.000
08:41:33.234,1781163693.234,2026-06-11T08:41:33.234+0100,154,353,90,51.427952,-0.320749,9.093,1.095359,0.690285,12591.428,4.492,1486,92,221,14,active,3522.000
08:41:34.234,1781163694.234,2026-06-11T08:41:34.234+0100,154,352,90,51.427976,-0.320797,9.099,1.089816,0.690286,12595.842,4.484,1482,92,221,14,active,3523.000
08:41:35.234,1781163695.234,2026-06-11T08:41:35.234+0100,154,352,90,51.428000,-0.320843,9.097,1.089092,0.690288,12600.396,4.482,1478,92,,14,active,3524.000
08:41:36.234,1781163696.234,2026-06-11T08:41:36.234+0100,154,353,90,51.428024,-0.320890,9.090,1.090926,0.690288,12604.957,4.484,1474,92,,15,recovery,3525.000
08:41:37.234,1781163697.234,2026-06-11T08:41:37.234+0100,155,353,90,51.428049,-0.320938,9.080,1.093363,0.690286,12609.375,4.487,1470,92,,15,recovery,3526.000
08:41:38.234,1781163698.234,2026-06-11T08:41:38.234+0100,155,353,90,51.428073,-0.320987,9.070,1.095437,0.690285,12613.579,4.487,1470,92,,15,recovery,3527.000
08:41:39.234,1781163699.234,2026-06-11T08:41:39.234+0100,155,353,90,51.428094,-0.321037,9.062,1.102735,0.690285,12617.784,4.488,1470,92,,15,recovery,3528.000
08:41:40.234,1781163700.234,2026-06-11T08:41:40.234+0100,155,350,89,51.428111,-0.321086,9.056,1.110661,0.690284,12620.619,4.443,1470,,,15,recovery,3529.000
08:41:41.234,1781163701.234,2026-06-11T08:41:41.234+0100,155,341,88,51.428124,-0.321129,9.054,1.111570,0.690284,12623.224,4.331,1470,,,15,recovery,3530.000
08:41:42.234,1781163702.234,2026-06-11T08:41:42.234+0100,155,332,86,51.428133,-0.321164,9.056,1.110388,0.690283,12625.908,4.219,1470,,,15,recovery,3531.000
08:41:43.234,1781163703.234,2026-06-11T08:41:43.234+0100,155,324,85,51.428138,-0.321194,9.062,1.100616,0.690283,12628.767,4.109,1470,,,15,recovery,3532.000
08:41:44.234,1781163704.234,2026-06-11T08:41:44.234+0100,155,316,84,51.428144,-0.321226,9.071,1.087160,0.690283,12631.626,3.999,1470,,221,15,recovery,3533.000
08:41:45.234,1781163705.234,2026-06-11T08:41:45.234+0100,155,310,83,51.428151,-0.321263,9.080,1.067374,0.690283,12635.147,3.918,1470,,229,15,recovery,3534.000
08:41:46.234,1781163706.234,2026-06-11T08:41:46.234+0100,155,308,82,51.428159,-0.321307,9.087,1.053757,0.690283,12638.874,3.902,1470,,237,15,recovery,3535.000
08:41:47.234,1781163707.234,2026-06-11T08:41:47.234+0100,155,307,82,51.428170,-0.321353,9.090,1.046896,0.690283,12642.482,3.886,1470,,245,15,recovery,3536.000
08:41:48.234,1781163708.234,2026-06-11T08:41:48.234+0100,156,305,82,51.428184,-0.321397,9.085,1.035978,0.690282,12645.658,3.849,1452,,252,15,recovery,3537.000
08:41:49.234,1781163709.234,2026-06-11T08:41:49.234+0100,156,301,82,51.428199,-0.321438,9.073,1.029984,0.690282,12648.834,3.807,1426,98,260,15,recovery,3538.000
08:41:50.234,1781163710.234,2026-06-11T08:41:50.234+0100,156,298,82,51.428212,-0.321477,9.056,1.023296,0.690281,12651.777,3.761,1401,98,262,15,recovery,3539.000
08:41:51.234,1781163711.234,2026-06-11T08:41:51.234+0100,156,294,82,51.428226,-0.321514,9.036,1.018144,0.690281,12654.607,3.704,1375,98,262,15,recovery,3540.000
08:41:52.234,1781163712.234,2026-06-11T08:41:52.234+0100,156,289,82,51.428241,-0.321550,9.015,1.021789,0.690282,12657.532,3.647,1349,99,263,15,recovery,3541.000
08:41:53.234,1781163713.234,2026-06-11T08:41:53.234+0100,155,286,82,51.428258,-0.321586,8.996,1.015432,0.690282,12661.121,3.594,1329,99,263,15,recovery,3542.000
08:41:54.234,1781163714.234,2026-06-11T08:41:54.234+0100,155,282,83,51.428277,-0.321624,8.979,1.015641,0.690282,12664.711,3.544,1311,99,264,15,recovery,3543.000
08:41:55.234,1781163715.234,2026-06-11T08:41:55.234+0100,155,279,83,51.428297,-0.321663,8.965,1.016810,0.690282,12668.497,3.497,1294,99,262,15,recovery,3544.000
08:41:56.234,1781163716.234,2026-06-11T08:41:56.234+0100,154,277,84,51.428316,-0.321703,8.956,1.014086,0.690282,12672.427,3.480,1276,99,260,15,recovery,3545.000
08:41:57.234,1781163717.234,2026-06-11T08:41:57.234+0100,154,276,84,51.428335,-0.321743,8.950,1.014611,0.690282,12676.335,3.462,1258,98,258,15,recovery,3546.000
08:41:58.234,1781163718.234,2026-06-11T08:41:58.234+0100,154,274,85,51.428353,-0.321782,8.949,1.015486,0.690282,12679.557,3.444,1248,98,257,15,recovery,3547.000
08:41:59.234,1781163719.234,2026-06-11T08:41:59.234+0100,153,273,86,51.428372,-0.321820,8.950,1.014828,0.690282,12682.778,3.427,1244,98,255,15,recovery,3548.000
08:42:00.234,1781163720.234,2026-06-11T08:42:00.234+0100,153,272,86,51.428391,-0.321858,8.954,1.020766,0.690282,12686.043,3.409,1240,98,255,15,recovery,3549.000
08:42:01.234,1781163721.234,2026-06-11T08:42:01.234+0100,153,272,86,51.428410,-0.321895,8.960,1.018404,0.690282,12689.355,3.401,1236,97,256,15,recovery,3550.000
08:42:02.234,1781163722.234,2026-06-11T08:42:02.234+0100,152,271,85,51.428428,-0.321932,8.966,1.015753,0.690282,12692.666,3.394,1232,97,257,15,recovery,3551.000
08:42:03.234,1781163723.234,2026-06-11T08:42:03.234+0100,152,271,84,51.428448,-0.321969,8.972,1.015315,0.690282,12696.054,3.393,1230,97,258,15,recovery,3552.000
08:42:04.234,1781163724.234,2026-06-11T08:42:04.234+0100,152,272,84,51.428468,-0.322006,8.975,1.012352,0.690282,12699.448,3.399,1230,96,260,15,recovery,3553.000
08:42:05.234,1781163725.234,2026-06-11T08:42:05.234+0100,152,272,83,51.428490,-0.322043,8.975,1.008104,0.690282,12702.934,3.405,1230,96,260,15,recovery,3554.000
08:42:06.234,1781163726.234,2026-06-11T08:42:06.234+0100,151,273,83,51.428512,-0.322079,8.971,1.004049,0.690282,12706.565,3.425,1230,97,259,15,recovery,3555.000
08:42:07.234,1781163727.234,2026-06-11T08:42:07.234+0100,151,275,82,51.428535,-0.322116,8.963,1.000116,0.690282,12710.196,3.446,1230,98,259,15,recovery,3556.000
08:42:08.234,1781163728.234,2026-06-11T08:42:08.234+0100,151,276,82,51.428558,-0.322152,8.950,0.999051,0.690283,12713.661,3.459,1231,98,259,15,recovery,3557.000
08:42:09.234,1781163729.234,2026-06-11T08:42:09.234+0100,151,277,82,51.428581,-0.322187,8.935,0.994603,0.690283,12717.095,3.461,1233,99,258,15,recovery,3558.000
08:42:10.234,1781163730.234,2026-06-11T08:42:10.234+0100,150,277,82,51.428604,-0.322221,8.917,0.994343,0.690283,12720.602,3.462,1235,99,258,15,recovery,3559.000
08:42:11.234,1781163731.234,2026-06-11T08:42:11.234+0100,150,277,82,51.428627,-0.322254,8.898,0.989776,0.690283,12724.279,3.469,1237,99,257,15,recovery,3560.000
08:42:12.234,1781163732.234,2026-06-11T08:42:12.234+0100,150,278,82,51.428651,-0.322289,8.878,0.989526,0.690283,12727.957,3.478,1239,99,257,15,recovery,3561.000
08:42:13.234,1781163733.234,2026-06-11T08:42:13.234+0100,150,278,82,51.428674,-0.322324,8.859,0.994027,0.690283,12731.319,3.484,1241,99,256,15,recovery,3562.000
08:42:14.234,1781163734.234,2026-06-11T08:42:14.234+0100,150,278,82,51.428696,-0.322359,8.842,0.994710,0.690283,12734.576,3.484,1242,99,255,15,recovery,3563.000
08:42:15.234,1781163735.234,2026-06-11T08:42:15.234+0100,150,278,82,51.428718,-0.322394,8.827,0.996187,0.690283,12737.927,3.485,1244,99,254,15,recovery,3564.000
08:42:16.234,1781163736.234,2026-06-11T08:42:16.234+0100,150,279,82,51.428741,-0.322430,8.817,0.997045,0.690283,12741.639,3.495,1246,98,251,15,recovery,3565.000
08:42:17.234,1781163737.234,2026-06-11T08:42:17.234+0100,149,280,83,51.428765,-0.322467,8.811,0.996762,0.690283,12745.352,3.508,1248,98,249,15,recovery,3566.000
08:42:18.234,1781163738.234,2026-06-11T08:42:18.234+0100,149,281,83,51.428789,-0.322504,8.809,0.997093,0.690283,12749.064,3.523,1251,98,246,15,recovery,3567.000
08:42:19.234,1781163739.234,2026-06-11T08:42:19.234+0100,149,283,83,51.428813,-0.322541,8.811,0.995561,0.690283,12752.777,3.544,1255,97,244,15,recovery,3568.000
08:42:20.234,1781163740.234,2026-06-11T08:42:20.234+0100,149,284,83,51.428838,-0.322579,8.814,0.996690,0.690283,12756.525,3.566,1258,97,242,15,recovery,3569.000
08:42:21.234,1781163741.234,2026-06-11T08:42:21.234+0100,149,286,84,51.428862,-0.322616,8.816,1.002405,0.690283,12760.544,3.584,1262,97,243,15,recovery,3570.000
08:42:22.234,1781163742.234,2026-06-11T08:42:22.234+0100,149,288,84,51.428888,-0.322654,8.816,1.005192,0.690283,12764.563,3.601,1266,97,244,15,recovery,3571.000
08:42:23.234,1781163743.234,2026-06-11T08:42:23.234+0100,149,289,84,51.428913,-0.322691,8.811,1.005444,0.690283,12768.402,3.617,1270,97,245,15,recovery,3572.000
08:42:24.234,1781163744.234,2026-06-11T08:42:24.234+0100,148,289,84,51.428938,-0.322729,8.801,1.005730,0.690283,12772.105,3.626,1276,97,246,15,recovery,3573.000
08:42:25.234,1781163745.234,2026-06-11T08:42:25.234+0100,148,290,84,51.428962,-0.322766,8.783,1.005529,0.690283,12775.803,3.635,1282,97,247,15,recovery,3574.000
08:42:26.234,1781163746.234,2026-06-11T08:42:26.234+0100,148,290,84,51.428984,-0.322805,8.758,1.003034,0.690283,12779.303,3.640,1288,98,247,15,recovery,3575.000
08:42:27.234,1781163747.234,2026-06-11T08:42:27.234+0100,148,291,84,51.429005,-0.322844,8.727,1.002729,0.690283,12782.802,3.642,1294,98,247,15,recovery,3576.000
08:42:28.234,1781163748.234,2026-06-11T08:42:28.234+0100,148,291,84,51.429025,-0.322883,8.689,1.003402,0.690283,12786.252,3.643,1300,98,246,15,recovery,3577.000
08:42:29.234,1781163749.234,2026-06-11T08:42:29.234+0100,148,290,85,51.429046,-0.322921,8.647,1.002707,0.690283,12789.646,3.638,1296,99,246,15,recovery,3578.000
